0.2 	1 	2 	3 	4 	5 	6 	7 	8 	9 	10 	11 	12 	13 	14 	15 	16 	17 	18 	19 	20 	21 	22 	23 	24 	25 	26 	27 	28 	29 	
-15931.2 	30579.1 	-42023 	49158.4 	-51133.6 	45296.3 	-29078.3 	3637.13 	28555 	-67332.4 	111903 	-154437 	182131 	-186360 	167871 	-129976 	71919.1 	6551.15 	-92079.5 	155542 	-167474 	121098 	-39800.4 	-36489.4 	76790.2 	-74474.7 	45893.1 	-14713.9 	-2353.16 	3136.5 	
-12884 	24401 	-32354 	35490.4 	-33189.7 	23105.5 	-2817.36 	-26122.5 	60218.8 	-98188.2 	138901 	-174814 	193129 	-185093 	152696 	-102605 	37908.9 	39893.2 	-118574 	171351 	-170471 	110479 	-17435.8 	-64190.9 	99432.5 	-82006.1 	34609.5 	9386.05 	-25941.3 	12853.9 	
-9212.47 	17031.7 	-21047.2 	19907.7 	-13278.6 	-793.28 	24514.5 	-55960.1 	90674.6 	-126293 	161442 	-189162 	197077 	-176599 	131001 	-70237.1 	1226.14 	72902.6 	-141607 	181454 	-167352 	95364 	6570.86 	-90792.6 	119429 	-86821.2 	21516.1 	34215.7 	-49598.1 	22516.3 	
-5039.21 	8722.08 	-8494.43 	2959.83 	7882.27 	-25514.3 	51872.5 	-84701.2 	118683 	-150442 	178476 	-196693 	193563 	-160945 	103375 	-33910.6 	-36841.9 	104307 	-160155 	185239 	-158006 	76160.8 	31389.1 	-115291 	135975 	-88655.7 	7004.39 	58944.4 	-72513.8 	31790.9 	
-511.403 	-230.798 	4848.7 	-14729.5 	29499.8 	-50107 	78172.8 	-111171 	143055 	-169545 	189126 	-196856 	182450 	-138478 	70660.6 	5142.92 	-74907.9 	132850 	-173328 	182306 	-142544 	53442.5 	56121.7 	-136713 	148357 	-87344.4 	-8463.73 	82707.9 	-93870.1 	40344.3 	
4204.4 	-9493.45 	18478.5 	-32484.2 	50734.2 	-73591.9 	102333 	-134242 	162702 	-182667 	192736 	-189364 	163889 	-109822 	33930 	45540 	-111533 	157337 	-180402 	172487 	-121308 	27934.9 	79835.2 	-154155 	155979 	-82830.2 	-24369 	104637 	-112869 	47854.6 	
8928.12 	-18708.1 	31861.8 	-49600.7 	70730.2 	-94998 	123318 	-152876 	176681 	-189076 	188899 	-174220 	138326 	-75866.3 	-5547.07 	85791.7 	-145280 	176685 	-180858 	155862 	-94864 	494.105 	101594 	-166819 	158394 	-75170.1 	-40151.5 	123889 	-128760 	54022.9 	
13472.8 	-27506.1 	44455.7 	-65375.5 	88650.8 	-113402 	140177 	-166176 	184237 	-188278 	177487 	-151722 	106493 	-37735.6 	-46345.6 	124357 	-174768 	189966 	-174407 	132771 	-63989.5 	-27920.1 	120493 	-174042 	155320 	-64537.3 	-55228.4 	139676 	-140868 	58583.9 	
17651.8 	-35522 	55729.3 	-79132.3 	103711 	-127965 	152091 	-173418 	184839 	-180042 	158664 	-122468 	69392.5 	3240.13 	-86933.9 	159697 	-198725 	196453 	-161015 	103805 	-29654.1 	-56276.8 	135697 	-175328 	146657 	-51218.7 	-69015.2 	151296 	-148622 	61317.1 	
21286.3 	-42408.5 	65185 	-90250.6 	115210 	-137971 	158406 	-174092 	178213 	-164424 	132891 	-87339.1 	28267.9 	45572.1 	-125729 	190340 	-216044 	195648 	-140906 	69799.9 	7009.63 	-83510.2 	146472 	-170375 	132503 	-35608.5 	-80945.9 	158162 	-151576 	62055.8 	
24212.6 	-47850.7 	72379.5 	-98191.8 	122564 	-142861 	158666 	-167929 	164355 	-141770 	100920 	-47480.5 	-15436.9 	87663.8 	-161156 	214932 	-225826 	187317 	-114575 	31812 	44741.7 	-108558 	152217 	-159092 	113149 	-18197.4 	-90495.6 	159825 	-149432 	60695.1 	
26289 	-51580.1 	76943.7 	-102524 	125332 	-142255 	152636 	-154918 	143547 	-112716 	63773.5 	-4263.56 	-60124.6 	127869 	-191710 	232299 	-227428 	171503 	-82770.9 	-8910.95 	82196.5 	-130400 	152494 	-141612 	89086.2 	441.365 	-97200.9 	156000 	-142054 	57198.1 	
27402.6 	-53386.5 	78600 	-102943 	123237 	-135979 	140325 	-135318 	116356 	-78173.7 	22716 	40757.9 	-104102 	164556 	-216014 	241498 	-220491 	148539 	-46484.2 	-50968.4 	117989 	-148101 	147049 	-118296 	60987.2 	19670.6 	-100680 	146579 	-129482 	51599.8 	
27474.7 	-53129 	77176.3 	-99288.7 	116189 	-124079 	121990 	-109657 	83616.9 	-39304.2 	-20786.7 	85901 	-145641 	196167 	-232883 	241860 	-204967 	119043 	-6916.17 	-92853.4 	150744 	-160848 	135835 	-89732.3 	29694.8 	38809.9 	-100651 	131645 	-111937 	44009 	
26464.8 	-50743.8 	72617.3 	-91557.2 	104286 	-106823 	98135.8 	-78723.9 	46416 	2519.52 	-65117.9 	129415 	-183044 	221285 	-241370 	233026 	-181133 	83906.7 	34557.3 	-133004 	179149 	-167982 	119016 	-56722.3 	-3803.63 	57158.9 	-96945.1 	111478 	-89820.7 	34607.4 	
24374.1 	-46249.4 	64990.6 	-79906.3 	87826 	-84704.2 	69504 	-43541.2 	6053.19 	45757.6 	-108567 	169547 	-214714 	238695 	-240820 	214977 	-149591 	44270.5 	76430.9 	-169859 	202002 	-169034 	96974.2 	-20262.4 	-38405.2 	74022.1 	-89522.1 	86552.9 	-63709 	23646.4 	
21246.7 	-39749.4 	54488.6 	-64655.2 	67296.4 	-58424.5 	37054 	-5338.53 	-36000 	88758.3 	-149395 	204609 	-239216 	247435 	-230899 	188043 	-111257 	1490.32 	117122 	-201917 	218263 	-163744 	70305.1 	18484.1 	-72926.2 	88734.6 	-78473.8 	57530.1 	-34340.1 	11441.1 	
17169.3 	-31430.7 	41425.2 	-46277.8 	43364.2 	-28877.5 	1931.53 	34490.6 	-78152.1 	129819 	-185899 	233047 	-255342 	246846 	-211625 	152904 	-67338.4 	-42906.9 	155029 	-227794 	227094 	-152084 	39803.6 	58221.5 	-106142 	100687 	-64029.3 	25244 	-2594.92 	-1637.8 	
12269.5 	-21559.7 	26227.9 	-25389.5 	16855.3 	2881.56 	-34569.7 	74436.9 	-118750 	167250 	-216481 	253507 	-262162 	236607 	-183379 	110584 	-19299.3 	-87275.2 	188590 	-246278 	227903 	-134263 	6443.33 	97563.1 	-136826 	109352 	-46552.7 	-9320.92 	30526.7 	-15174.5 	
6711.96 	-10474.1 	9425.1 	-2727.71 	-11272.5 	35671.1 	-71053.4 	112931 	-156142 	199444 	-239716 	264894 	-259077 	216761 	-146902 	62415.2 	31186.4 	-129908 	216342 	-256386 	220372 	-110732 	-28651.6 	135077 	-163799 	114300 	-26536.1 	-45056.9 	63936.3 	-28720.7 	
693.422 	1427.64 	-8371.77 	20872.7 	-39962.4 	68225.9 	-106073 	148404 	-188742 	224941 	-254414 	266424 	-245848 	187728 	-103286 	10008.3 	82291.3 	-169103 	236988 	-257402 	204477 	-82171.6 	-64242.4 	169335 	-185966 	115228 	-4588.26 	-80766.8 	96490.5 	-41809.9 	
-5564.11 	13700.2 	-26489.2 	44509.2 	-68097.5 	99244 	-138185 	179346 	-215095 	242491 	-259674 	257668 	-222620 	150300 	-53939.8 	-44804 	132097 	-203225 	249443 	-248924 	180504 	-49479.6 	-99016.7 	198968 	-202363 	111967 	18582.8 	-115201 	127028 	-53972.5 	
-11821.2 	25867.5 	-44216.1 	67244.9 	-94542.3 	127437 	-166009 	204371 	-233940 	251110 	-254932 	238581 	-189934 	105626 	-550.821 	-100026 	178667 	-230771 	252894 	-230883 	149045 	-13741.8 	-131635 	222712 	-212196 	104495 	42190.2 	-147102 	154410 	-64752.1 	
-17830.1 	37440.2 	-60831.2 	88144.6 	-118188 	151583 	-188284 	222277 	-244265 	250132 	-239996 	209518 	-148716 	55180 	54972 	-153571 	220114 	-250438 	246835 	-203565 	110992 	23800.5 	-160777 	239463 	-214872 	92946.2 	65393.6 	-175242 	177560 	-73721.7 	
-23343.9 	47935.2 	-75630.8 	106312 	-137995 	170574 	-203920 	232096 	-245356 	239243 	-215064 	171234 	-100257 	716.993 	110562 	-203334 	254680 	-261174 	231101 	-167609 	67512.4 	61791.6 	-185197 	248321 	-210031 	77607.5 	87327.1 	-198474 	195503 	-80499.6 	
-28126.6 	56894.8 	-87958 	120926 	-153042 	183469 	-212052 	233144 	-236838 	218508 	-180735 	124873 	-46176.8 	-55787.1 	164068 	-247275 	280803 	-262231 	205890 	-124003 	20015 	98809 	-203769 	248633 	-197570 	58915.1 	107130 	-215772 	207405 	-84764.8 	
-31963.2 	63906 	-97230 	131277 	-162560 	189533 	-212079 	225058 	-218699 	188385 	-138000 	71934.4 	11628 	-112202 	213337 	-283497 	297188 	-253207 	171769 	-74059.8 	-29890.8 	133414 	-215536 	240027 	-177648 	37443.5 	123977 	-226272 	212607 	-86269.9 	
-34668.3 	68618.3 	-102965 	136800 	-165973 	188277 	-203699 	207819 	-191307 	149715 	-88217.1 	14228.9 	71047.2 	-166323 	256294 	-310325 	302862 	-234071 	129669 	-19377 	-80448.9 	164205 	-219754 	222434 	-150699 	13889.2 	137114 	-229311 	210656 	-84853.3 	
-36095 	70760.7 	-104803 	137100 	-162927 	179484 	-186932 	181772 	-155406 	103711 	-33070.7 	-46178.9 	129831 	-215950 	291028 	-326377 	297225 	-205182 	80859.9 	38205.8 	-129816 	189873 	-215926 	196110 	-117423 	-10950.7 	145882 	-224459 	201328 	-80447.9 	
-36142.3 	70154.3 	-102528 	131974 	-153310 	163229 	-162129 	147618 	-112104 	51917.8 	25479.5 	-107043 	185673 	-258977 	315868 	-330631 	280086 	-167286 	26923.2 	96668.3 	-176125 	209255 	-203836 	161632 	-78769.8 	-36204.2 	149754 	-211543 	184644 	-73087.4 	
-34760 	66723.8 	-96077.9 	121429 	-137270 	139885 	-129975 	106405 	-62839.5 	-3834.84 	85266.4 	-166016 	236297 	-293477 	329466 	-322475 	251688 	-121506 	-30300.3 	153877 	-217558 	221383 	-183568 	119898 	-35916.3 	-60954.1 	148354 	-190666 	160885 	-62909.1 	
-31953.3 	60503.4 	-85556.2 	105686 	-115211 	110122 	-91470.5 	59497.9 	-9337.22 	-61492.1 	143992 	-220736 	279548 	-317781 	330849 	-301747 	212709 	-69309.8 	-88768.6 	207661 	-252408 	225525 	-155515 	72105.5 	9766.8 	-84270.1 	141482 	-162214 	130587 	-50153.5 	
-27784.3 	51640.2 	-71231.4 	85181.4 	-87793 	74889.7 	-47903.3 	8534.26 	46447.6 	-118848 	199315 	-268921 	313478 	-330559 	319484 	-268758 	164256 	-12469.5 	-146307 	255888 	-279155 	221229 	-120378 	19720.4 	56757.7 	-105243 	129127 	-126856 	94535.2 	-35160 	
-22371.1 	40391.9 	-53533.6 	60555 	-55913.1 	35387.6 	-810.514 	-44627.4 	102399 	-173628 	248935 	-308456 	336431 	-330877 	295307 	-224299 	107838 	46996.3 	-200687 	296550 	-296522 	208343 	-79153.5 	-35564.4 	103432 	-123017 	111476 	-85533.2 	53748 	-18359 	
-15885.9 	27120.6 	-33042.9 	32634.7 	-20676.7 	-6969.12 	48074.6 	-97974.2 	156319 	-223573 	290691 	-337484 	347120 	-318254 	258746 	-169627 	45323.2 	106891 	-249706 	327840 	-303535 	187037 	-33112.3 	-91879.7 	148115 	-136828 	88922.9 	-39436.7 	9450.07 	-261.108 	
-8549.28 	12282.4 	-10472.1 	2408.88 	16637.5 	-50600.9 	96883.5 	-149413 	206008 	-266533 	322648 	-354489 	344687 	-292696 	210728 	-106437 	-21121.6 	164917 	-291276 	348227 	-299568 	157808 	16239.8 	-147241 	189144 	-146030 	62054.3 	10022.8 	-36961.8 	18557.9 	
-623.795 	-3587.53 	13357.2 	-29006.8 	54621.8 	-93819.3 	143681 	-196848 	249355 	-300551 	343180 	-358367 	328755 	-254714 	152656 	-36814.4 	-89100.3 	218762 	-323505 	356525 	-284382 	121471 	67205.6 	-199615 	224924 	-150124 	31644.6 	61254.7 	-83959.6 	37474 	
7595.49 	-19893.3 	37542.8 	-60409.1 	91791.5 	-134890 	186542 	-238266 	284422 	-323951 	351049 	-348481 	299457 	-205325 	86378.4 	36833.1 	-156072 	266184 	-344777 	351949 	-258144 	79144.8 	117952 	-246990 	253988 	-148786 	-1366.32 	112537 	-129932 	55834.9 	
15791.4 	-36000 	61135.2 	-90551.4 	126640 	-172102 	223622 	-271816 	309529 	-335415 	345465 	-324709 	257453 	-146026 	14132.2 	111853 	-219442 	305105 	-353825 	334165 	-221438 	32217.5 	166574 	-287451 	275056 	-141880 	-35898.8 	162071 	-173239 	72981.5 	
23636.4 	-51257.4 	83173.9 	-118192 	157701 	-203833 	253239 	-295892 	323325 	-334046 	326136 	-287462 	203921 	-78763.5 	-61526.5 	185438 	-276660 	333694 	-349797 	303312 	-175259 	-17694.7 	211157 	-319253 	287087 	-129472 	-70766.4 	208042 	-212263 	88270.5 	
30805.6 	-65025.6 	102724 	-142144 	183601 	-228619 	273945 	-309199 	324858 	-319418 	293296 	-237692 	140534 	-5864.16 	-137810 	254734 	-325320 	350448 	-332300 	260023 	-120987 	-68799.8 	249857 	-340890 	289323 	-111835 	-104714 	248679 	-245471 	101097 	
36989.5 	-76700.5 	118917 	-161324 	203128 	-245219 	284589 	-310824 	313625 	-291615 	247719 	-176871 	69405.3 	70034.4 	-211795 	316939 	-363255 	354264 	-301436 	205418 	-60353.5 	-119192 	280964 	-351160 	281331 	-89444.8 	-136461 	282326 	-271472 	110919 	
41907 	-85739.6 	130983 	-174797 	215275 	-252671 	284376 	-300276 	289608 	-251242 	190705 	-106959 	-6969.32 	146077 	-280536 	369418 	-388632 	344494 	-257822 	141079 	4611.7 	-166920 	302978 	-349219 	263024 	-62972 	-164745 	307497 	-289065 	117274 	
45317.6 	-91685.6 	138291 	-181823 	219294 	-250341 	272910 	-277530 	253295 	-199423 	124051 	-30338.4 	-85800.4 	219296 	-341172 	409808 	-400032 	320993 	-202583 	69013.5 	71646.3 	-210057 	314668 	-334633 	234685 	-33261.7 	-188371 	322942 	-297296 	119806 	
47032.8 	-94188 	140373 	-181891 	214732 	-237962 	250228 	-243038 	205675 	-137776 	50001.2 	50259.1 	-164101 	286718 	-391041 	436118 	-396521 	284136 	-137331 	-8405.33 	138330 	-246780 	315137 	-307402 	196964 	-1309.12 	-206257 	327699 	-295498 	118275 	
46924.7 	-93020.5 	136955 	-174747 	201464 	-215654 	216808 	-197734 	148219 	-68367.2 	-28827.2 	131846 	-238796 	345484 	-427796 	446819 	-377700 	234834 	-64127.6 	-88513.8 	202171 	-275440 	303867 	-267985 	150870 	31771.8 	-217478 	321141 	-283327 	112572 	
44934.1 	-88095.2 	127968 	-160413 	179702 	-183936 	173574 	-143009 	82841.3 	6353.86 	-109531 	211286 	-306839 	392964 	-449502 	440923 	-343747 	174511 	14579.8 	-168444 	260693 	-294628 	280751 	-217299 	97749 	64786 	-221311 	303011 	-260786 	102732 	
41074.8 	-79470.8 	113565 	-139201 	150006 	-143724 	121871 	-80680.4 	11838.3 	83636.2 	-189023 	285414 	-365333 	426869 	-454729 	418035 	-295423 	105073 	96033 	-245224 	311532 	-303248 	246124 	-156706 	39249 	96498.7 	-217265 	273450 	-228241 	88932.7 	
35435.8 	-67355.3 	94117.5 	-111703 	113274 	-96299.2 	63425.7 	-12927 	-62188 	160525 	-264148 	351152 	-411647 	445351 	-442627 	378396 	-234070 	28852.3 	177255 	-315882 	352527 	-300560 	200763 	-87982.1 	-22731.2 	125680 	-205114 	233008 	-186424 	71498.3 	
28180.6 	-52104.1 	70211.7 	-78786.2 	70711.5 	-43281.5 	299.434 	57777.1 	-136421 	233968 	-331803 	405638 	-443533 	447096 	-412982 	322895 	-161577 	-51463.3 	255155 	-377560 	381806 	-286231 	145880 	-13270.2 	-86098.4 	151151 	-184919 	182642 	-136417 	50892.2 	
19543.2 	-34210.3 	42633 	-41561.1 	23803.9 	13429 	-65187.6 	128752 	-207935 	300938 	-389057 	446343 	-459220 	431390 	-366246 	253059 	-80330.6 	-132924 	326640 	-427622 	397870 	-260358 	83095.8 	64981.7 	-148634 	171830 	-157035 	123701 	-79637.4 	27706.9 	
9821.04 	-14290.4 	12341.2 	-1350.99 	-25738.7 	71715.4 	-130536 	197210 	-273803 	358547 	-433280 	471182 	-457509 	398177 	-303551 	171020 	6861.87 	-212420 	388731 	-463764 	399660 	-223484 	14399.2 	144097 	-208069 	186776 	-122114 	57893 	-17793.8 	2648.43 	
-634.059 	6935.45 	-19561 	40354.7 	-76038.6 	129319 	-193158 	260362 	-331215 	404166 	-462248 	478611 	-437836 	348082 	-226687 	79453.8 	96862.3 	-286794 	438684 	-484108 	386613 	-176593 	-57913 	221257 	-262163 	195229 	-81097.9 	-12755.5 	47156.6 	-23483.4 	
-11428.5 	28668.7 	-51866.5 	81953.4 	-125120 	183926 	-250481 	315527 	-377594 	435544 	-474254 	467709 	-400320 	282413 	-138059 	-18499.9 	186311 	-352964 	474101 	-487293 	358701 	-121091 	-131307 	293598 	-308787 	196644 	-35192.3 	-85960.9 	113068 	-49819.7 	
-22140.9 	50061.3 	-83307.8 	121789 	-170984 	233255 	-300043 	360240 	-410703 	450904 	-468186 	438234 	-345780 	203137 	-40622.4 	-119341 	271750 	-408042 	493035 	-472543 	316449 	-58770.4 	-203096 	358314 	-346003 	190722 	14160 	-159251 	177675 	-75449.6 	
-32338.1 	70247.6 	-112606 	158216 	-211687 	275149 	-339602 	392362 	-428750 	449035 	-443602 	390659 	-275732 	112828 	62214.6 	-219329 	349748 	-449458 	494084 	-439719 	260939 	8245.86 	-270534 	412757 	-372140 	177428 	65322.9 	-230042 	238662 	-99450.5 	
-41591.8 	88378.2 	-138519 	189664 	-245420 	307667 	-367225 	410172 	-430471 	429358 	-400762 	326179 	-192356 	14593.5 	166702 	-314619 	417036 	-475064 	476467 	-389349 	193787 	77571 	-330915 	454542 	-385867 	157000 	116517 	-295731 	293748 	-120920 	
-49496.3 	103654 	-159895 	214705 	-270585 	329170 	-381380 	412451 	-415203 	391978 	-340653 	246693 	-98429.1 	-88033.2 	268880 	-401404 	470642 	-483243 	440076 	-322635 	117102 	146635 	-381675 	481646 	-386250 	129956 	165879 	-353778 	340766 	-139009 	
-55685.2 	115362 	-175721 	232113 	-285869 	338393 	-381013 	398550 	-382930 	337697 	-264974 	154753 	2752.14 	-191208 	364724 	-476058 	508011 	-472985 	385512 	-241431 	33422.7 	212777 	-420495 	492490 	-372800 	97078.5 	211523 	-401809 	377743 	-152951 	
-59847.7 	122902 	-185165 	240922 	-290302 	334513 	-365601 	368434 	-334309 	268019 	-176094 	53487.2 	107489 	-290918 	450295 	-535289 	527120 	-443956 	314088 	-148202 	-54358.3 	273340 	-445400 	486023 	-345509 	59397.9 	251612 	-437697 	402977 	-162095 	
-61742.8 	125822 	-187620 	240473 	-283312 	317196 	-335201 	322707 	-270667 	185108 	-76991.3 	-53495.4 	211805 	-383129 	521900 	-576271 	526579 	-396532 	227809 	-45956 	-143094 	325777 	-454841 	461773 	-304866 	18163.1 	284422 	-459657 	415108 	-165932 	
-61212 	123833 	-182733 	230451 	-264763 	286630 	-290458 	262613 	-193974 	91732.4 	28848.8 	-162234 	311598 	-463944 	576237 	-596774 	505702 	-331816 	129327 	61851.7 	-229492 	367749 	-447781 	419893 	-251858 	-25198.7 	308418 	-466317 	413182 	-164119 	
-58188.1 	116834 	-170431 	210910 	-234970 	243535 	-232613 	190006 	-106790 	-8821.96 	137545 	-268554 	402789 	-529759 	610541 	-595266 	464566 	-251626 	21863.3 	171426 	-310229 	397227 	-423749 	361181 	-187955 	-69128.1 	322310 	-456788 	396698 	-156495 	
-52701.6 	104919 	-150932 	182285 	-194712 	189155 	-163466 	107302 	-12182.4 	-112862 	244959 	-368226 	481485 	-577417 	622714 	-571004 	404030 	-158449 	-90886.1 	278761 	-382080 	412577 	-382884 	287075 	-115066 	-111988 	325118 	-430717 	365646 	-143098 	
-44883.1 	88380.5 	-124746 	145388 	-145209 	125229 	-85331 	17404 	86372.5 	-216418 	346848 	-457123 	544143 	-604347 	611426 	-524085 	325734 	-55375.9 	-204875 	379784 	-442041 	412643 	-325961 	199628 	-35498.8 	-152122 	316222 	-388320 	320526 	-124169 	
-34961.3 	67707.9 	-92669.9 	101389 	-88098 	53937.3 	-962.406 	-76396.4 	185115 	-315390 	439028 	-531390 	587715 	-608686 	576199 	-455479 	232063 	53998 	-315843 	470502 	-487446 	396807 	-254383 	101460 	48121.1 	-187915 	295395 	-330401 	262356 	-100152 	
-23258.1 	43571.3 	-55761.1 	51782.7 	-25376.5 	-22164 	86539.1 	-170534 	280141 	-405700 	517535 	-587606 	609789 	-589382 	517459 	-367019 	126082 	165688 	-419469 	547156 	-516086 	365039 	-170164 	-4315.53 	132926 	-217859 	262840 	-258348 	192651 	-71689 	
-10178.6 	16804.2 	-15308 	-1659.25 	40660.3 	-100235 	173835 	-261303 	367546 	-483462 	578793 	-622926 	608708 	-546266 	436554 	-261367 	11445.6 	275460 	-511533 	606366 	-526305 	317916 	-75873.8 	-114183 	215904 	-240610 	219194 	-174110 	113393 	-39600.6 	
3801.72 	-11624.4 	27213.9 	-56948.2 	107501 	-177250 	257474 	-344994 	443586 	-545133 	619768 	-635221 	583661 	-480089 	335735 	-141939 	-107726 	378985 	-588080 	645278 	-517079 	256629 	25426.6 	-224336 	294002 	-255045 	165529 	-80149.9 	26981.1 	-4868.8 	
18153.7 	-40644.1 	70193.4 	-111950 	172509 	-250116 	334020 	-418045 	504827 	-587671 	638103 	-623183 	534748 	-392535 	218110 	-12804.2 	-226986 	472000 	-645578 	661684 	-488085 	182963 	130282 	-330805 	364233 	-260317 	103333 	20618.4 	-63835.5 	31393 	
32313.4 	-69121 	111943 	-164467 	233025 	-315788 	400194 	-477186 	548296 	-608673 	632240 	-586405 	463009 	-286185 	87548.6 	121450 	-341720 	550476 	-681071 	654133 	-439730 	99247.8 	234951 	-429593 	423791 	-255894 	34474.1 	124915 	-156042 	67973.2 	
45703.5 	-95901.7 	150763 	-212317 	286471 	-371392 	453007 	-519578 	571611 	-606492 	601505 	-525436 	370418 	-164455 	-51427.9 	255871 	-447323 	610788 	-692316 	622011 	-373167 	8295.11 	335537 	-516820 	470153 	-241588 	-38848.2 	229194 	-246451 	103601 	
57756.2 	-119857 	185008 	-253428 	330453 	-414347 	489886 	-542940 	573101 	-580332 	546175 	-441786 	259841 	-31496.7 	-193803 	385321 	-539372 	649861 	-677894 	565599 	-290275 	-86690.3 	428120 	-588867 	501184 	-217581 	-114170 	329759 	-331811 	136989 	
67935.8 	-139930 	213155 	-285920 	362869 	-442480 	508794 	-545665 	551898 	-530311 	467496 	-337908 	134956 	107941 	-334235 	504667 	-613809 	665323 	-637297 	486092 	-193617 	-182218 	508907 	-642522 	515228 	-184430 	-188838 	422887 	-408914 	166876 	
75761.6 	-155178 	233870 	-308189 	381998 	-454123 	508333 	-526902 	508001 	-457491 	367672 	-217134 	142.056 	248669 	-467253 	608974 	-667106 	655615 	-570988 	385592 	-86364.8 	-274633 	574376 	-675106 	511184 	-143057 	-260102 	504960 	-474713 	192076 	
80829.5 	-164817 	246063 	-318980 	386586 	-448200 	487814 	-486618 	442306 	-363871 	249816 	-83577.4 	-139671 	385246 	-587460 	693708 	-696427 	620089 	-480418 	267060 	27798.8 	-360251 	621420 	-684598 	488566 	-94731.7 	-325204 	572598 	-526436 	211517 	
82830.3 	-168256 	248944 	-317448 	375910 	-424291 	447318 	-425633 	356606 	-252344 	117860 	58000 	-279171 	512178 	-689745 	754919 	-699759 	559070 	-368017 	134243 	144799 	-435497 	647479 	-669732 	447543 	-41034.3 	-381485 	622788 	-561695 	224291 	
81566.3 	-165129 	242067 	-303210 	349831 	-382673 	387718 	-345614 	253556 	-126619 	-23566.7 	202350 	-412862 	624133 	-769492 	789416 	-676026 	473880 	-237136 	-8441.9 	260312 	-497045 	650660 	-630075 	388955 	16191.4 	-426483 	653010 	-578584 	229685 	
76963.2 	-155320 	225354 	-276375 	308817 	-324338 	310672 	-249043 	136594 	8898.04 	-169294 	343928 	-535267 	716156 	-822773 	794920 	-625157 	366832 	-91961.8 	-156043 	369916 	-541960 	629840 	-566073 	314308 	74898.4 	-458034 	661345 	-575768 	227219 	
69077.4 	-138972 	199116 	-237556 	253947 	-250974 	218588 	-139147 	9838.93 	149247 	-313793 	477094 	-641150 	783873 	-846529 	770181 	-548135 	241174 	62609.8 	-303244 	469259 	-567825 	584736 	-479073 	225744 	132906 	-474363 	646569 	-552553 	216671 	
58099.2 	-116494 	164054 	-187868 	186894 	-164928 	114558 	-19798.3 	-122050 	289092 	-451377 	596335 	-725727 	823686 	-838718 	715064 	-446992 	101009 	221129 	-444545 	554224 	-572853 	515954 	-371310 	125981 	187979 	-474170 	608227 	-508938 	198092 	
44349.7 	-88554.6 	121244 	-128899 	109876 	-69137.3 	2254.54 	104618 	-254034 	422911 	-576422 	696486 	-784871 	832945 	-798436 	630597 	-324773 	-48835.3 	377774 	-574462 	621092 	-555985 	425009 	-245861 	18242.2 	237907 	-456694 	546686 	-445638 	171822 	
28273.2 	-56064 	72109.7 	-62662.3 	25592.4 	32966.5 	-114187 	229356 	-380885 	545215 	-683586 	772939 	-815301 	810086 	-725993 	518971 	-185453 	-202958 	526562 	-687734 	666703 	-516957 	314303 	-106566 	-93849.8 	280594 	-421773 	463148 	-364098 	138481 	
10424.2 	-20146.3 	18375.9 	8463.35 	-62869 	137574 	-230319 	349483 	-497380 	650756 	-768027 	821849 	-814739 	754735 	-622945 	383501 	-33820.6 	-355575 	661562 	-779529 	688587 	-456349 	187078 	42078.3 	-206386 	314138 	-369872 	359654 	-266459 	98965.4 	
-8550.86 	17896.4 	-37987.3 	81819.2 	-152139 	240637 	-341545 	460073 	-598511 	734748 	-825614 	840311 	-782040 	667769 	-492087 	228538 	124681 	-500721 	777123 	-845636 	685090 	-375592 	47332.2 	195059 	-315305 	336914 	-302098 	239038 	-155522 	54424.2 	
-27935.9 	56630.1 	-94834.9 	154561 	-238692 	338016 	-443293 	556395 	-679692 	793070 	-853116 	826509 	-717281 	551332 	-337387 	59336.2 	284139 	-632478 	868102 	-882652 	655462 	-276951 	-100298 	347004 	-416534 	347645 	-220188 	104865 	-34669.2 	6228.73 	
-46971 	94540.5 	-149926 	223765 	-318977 	425646 	-531203 	634116 	-736955 	822457 	-848354 	779824 	-621800 	408798 	-163883 	-118110 	438381 	-745203 	930075 	-888132 	599921 	-163474 	-250680 	492369 	-506137 	345463 	-126478 	-38664 	92228.3 	-44066.2 	
-64881.1 	130091 	-201008 	286542 	-389562 	499695 	-601303 	689479 	-767129 	820654 	-810334 	700905 	-498195 	244691 	22475.6 	-297275 	581209 	-833755 	959534 	-860724 	519674 	-38906.9 	-398356 	625625 	-580464 	329962 	-23838.1 	-186839 	220930 	-94770 	
-80906.4 	161781 	-245908 	340156 	-447274 	556730 	-650182 	719478 	-767999 	786549 	-739324 	591688 	-350268 	64550.8 	215019 	-471333 	706636 	-893719 	954059 	-800253 	416912 	92422.5 	-537729 	741466 	-636289 	301225 	84399.1 	-334584 	346960 	-144111 	
-94333.1 	188210 	-282622 	382132 	-489332 	593862 	-675142 	722004 	-738424 	720256 	-636892 	455368 	-182922 	-125240 	406587 	-633409 	809129 	-921601 	912448 	-707775 	294761 	225743 	-663268 	835006 	-670949 	259845 	194544 	-476621 	465755 	-190295 	
-104524 	208136 	-309399 	410374 	-513476 	608885 	-674338 	695958 	-678430 	623159 	-505891 	296317 	-2006.96 	-317675 	589786 	-776842 	883838 	-915001 	834817 	-585583 	157194 	356007 	-769713 	901976 	-682456 	206922 	302668 	-607652 	572824 	-231568 	
